please give me flights from atlanta to boston on wednesday morning and thursday afternoon 		 please give me flights from atlanta to boston on wednesday afternoon and thursday morning 		 Score: 0.9979
i need to go from boston to atlanta in the same day find me the earliest flight from boston 		 find me the earliest boston departure for atlanta and the lastest return trip from atlanta so that i can be in atlanta the longest amount of time but return to boston the same day 		 Score: 0.8082
flights from dc to denver 		 which united airlines flights go through denver 		 Score: 0.8081
what flights leave seattle on sunday on continental after 9 pm 		 list all flights on continental leaving seattle on sunday after 430 pm 		 Score: 0.8081
show me all the direct flights from atlanta to baltimore 		 show me all flights from pittsburgh to baltimore 		 Score: 0.8081
what flights from philadelphia to atlanta 		 id like to see flights from pittsburgh to atlanta 		 Score: 0.8081
find me the earliest flight from boston to atlanta on any day of the week 		 what flight from boston to atlanta arrives earliest in atlanta 		 Score: 0.8081
show me flights from pittsburgh to san francisco 		 list the flights from pittsburgh to san francisco on thursday 		 Score: 0.8081
list all round trip flights from indianapolis to orlando departing either on december twenty seventh or on december twenty eighth 		 give me the flights with the fares on december twenty seventh from indianapolis to orlando 		 Score: 0.8081
show me the flights from philadelphia to atlanta 		 now show me the flights from denver to atlanta 		 Score: 0.8081
i would like to see the flights available from pittsburgh to san francisco for monday 		 show all monday flights from san francisco to pittsburgh 		 Score: 0.8081
whats the cheapest flight from denver to pittsburgh for both one way and round trip flights 		 what is the cheapest flight from denver to pittsburgh leaving on september twenty eighth 		 Score: 0.8081
what flights do you have between oakland and boston with a stopover in dallas fort worth 		 what flights go from boston to san francisco with a stop in dallas 		 Score: 0.8081
show me the flights on delta or twa which go through atlanta 		 please list the flights from washington dc to atlanta 		 Score: 0.8081
show me flights from washington dc to san francisco with a stopover in denver 		 show me the flights from boston to denver 		 Score: 0.8080
show me the cheapest flights from san francisco to boston 		 show me the direct flights from san francisco to boston 		 Score: 0.8080
what flights are available friday afternoon from philadelphia to oakland california 		 what flights are available friday afternoon from pittsburgh to san francisco 		 Score: 0.8080
give me the first flight from boston to atlanta 		 i would like a flight leaving from boston arriving in san francisco with a stopover in atlanta 		 Score: 0.8080
show me flights available from atlanta to baltimore leaving on monday morning 		 give me flights that arrive in baltimore from atlanta 		 Score: 0.8080
i need to go from boston to atlanta in the same day find me the earliest flight from boston 		 i would like to make a one way flight from boston to atlanta 		 Score: 0.8080
show me the flights from baltimore to dallas 		 show me the flights from pittsburgh to dallas 		 Score: 0.8080
can i go from boston to san francisco with a stopover in denver 		 find a flight on american airlines from boston to san francisco that makes a stopover in denver 		 Score: 0.8080
what are all flights from pittsburgh to boston on wednesdays 		 show me the flights from boston to pittsburgh leaving wednesdays and thursdays 		 Score: 0.8080
what flights go from philadelphia to dallas with a stopover in atlanta 		 does american airlines fly from atlanta to philadelphia 		 Score: 0.8080
please give me flights available from baltimore to philadelphia 		 give me flights from pittsburgh to baltimore 		 Score: 0.8080
show me flights from baltimore to philadelphia please 		 list all flights from baltimore to philadelphia 		 Score: 0.8080
show me all the flights arriving around noon in washington dc from denver 		 show me all flights from philadelphia to denver on sunday which leave philadelphia after noon 		 Score: 0.8080
i would like to fly from pittsburgh to atlanta 		 i would like to fly delta airlines from atlanta to pittsburgh 		 Score: 0.8080
show me the flights from denver to pittsburgh and atlanta 		 are there any flights from denver to pittsburgh with a stopover in atlanta 		 Score: 0.8080
show me flights from denver to philadelphia 		 show flights between boston and philadelphia 		 Score: 0.8080
i would like to see all flights from baltimore to philadelphia 		 all flights from pittsburgh to philadelphia 		 Score: 0.8080
what flights are available from boston to dallas 		 what flights go from san francisco to dallas 		 Score: 0.8080
find me the earliest flight from boston to atlanta 		 what are the flights from boston to atlanta 		 Score: 0.8080
are there any flights from atlanta to denver 		 are there any flights between philadelphia and denver 		 Score: 0.8080
give me flights from denver to baltimore 		 show me the first class flights from denver to baltimore 		 Score: 0.8080
show me flights from pittsburgh to los angeles thursday evening 		 list flights from pittsburgh to los angeles which leave on thursday after 5 pm 		 Score: 0.8079
id like to have flight from denver to pittsburgh 		 what are the flights from denver to pittsburgh 		 Score: 0.8079
i need a flight from logan to atlanta this afternoon 		 i need to go from boston to atlanta and back in the same day find me the earliest flight from boston 		 Score: 0.8079
show me the flights on delta to atlanta in the morning 		 what flights are available on dl from dallas to atlanta on monday morning 		 Score: 0.8079
show me the flights from philadelphia to dallas 		 please show me flights from san francisco to dallas 		 Score: 0.8079
show me the continental flights with meals which depart seattle on sunday for chicago 		 list all flights from chicago to seattle on continental airlines which depart on saturday before noon and include a meal 		 Score: 0.8079
what is the latest flight from milwaukee to seattle tomorrow 		 give me the latest flight tomorrow on american airlines from milwaukee to tacoma 		 Score: 0.8079
what are the flights from san francisco to denver 		 is there a delta flight from denver to san francisco 		 Score: 0.8079
i want the cheapest flight from pittsburgh to atlanta 		 what are the cheapest one way flights from atlanta to pittsburgh 		 Score: 0.8079
i want the flights from denver to pittsburgh 		 i want to see the cheapest flight from denver to pittsburgh 		 Score: 0.8078
show me the flights from miami to san diego with one stop in denver 		 show me the flights from oakland to denver 		 Score: 0.8078
i would like to see flights from denver to philadelphia 		 show me the flights from denver to philadelphia again 		 Score: 0.8078
list all takeoffs and landings at general mitchell international 		 list all the flights that arrive at general mitchell international from various cities 		 Score: 0.8078
find travel arrangements for a one way flight from san francisco to dallas 		 show me flights from san francisco to dallas please 		 Score: 0.8078
list all flights that leave from baltimore or denver or pittsburgh and arrive in philadelphia 		 id like to see all flights from baltimore to philadelphia 		 Score: 0.8078
